"Órgão Sup UResp Compra ID","Órgão Vinc UResp Compra DESC","Órgão UResp Compra ID","Órgão UResp Compra DESC","Cod UResp Compra DESC","Cod UResp Compra NOME","UF UResp Compra DESC","Municipio UResp Compra DESC","Número Processo Compra DESC","Modalidade Compra DESC","Identif Compra DESC","Tipo Licitação DESC","Inciso Disp Legal DESC","Forma Compra DESC","Objeto Compra DESC","Dia Abert Sessão Publ ID","Sit Atual Compra DESC","Existência Result Compra DESC","Dia Homologação Compra DESC","Sub-rogação Compra DESC","Valor Total Homologado"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243000343201692","Pregão","15814805000052016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviço de Seguro Total de Veículos Automotores para cobertura da Frota de veículos oficiais (automóveis, motocicletas, ônibus e caminhão) do Instituto Federal de Ciência Tecnologia e Educação de Rondônia ? IFRO.",12/4/2016,"Publicado","Existe Resultado de Compra","22 Abr 2016","Não Subrogou Compra","340.397,8300"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003505201644","Pregão","15814805000082016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  O presente Pregão Eletrônico tem como objeto a contratação de pessoa jurídica para prestação do serviço de arbitragem para atender aos JOGOS DO INSTITUTO FEDERAL DE RONDÔNIA ? JIFRO 2016, a ser realizado no município de Ji-Paraná/RO.",12/7/2016,"Publicado","Existe Resultado de Compra","14 Jul 2016","Não Subrogou Compra","29.497,8700"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243005043201519","Pregão","15814805000122015","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Contratação dos Serviços Continuados de Apoio Administrativo e Manutenção Predial",20/11/2015,"Publicado","Existe Resultado de Compra","23 Dez 2015","Não Subrogou Compra","2.415.555,9600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003346201505","Pregão","15814805000012016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Contratação de Empresa para Realização de Exames Periódicos.",5/2/2016,"Publicado","Existe Resultado de Compra","16 Mai 2016","Não Subrogou Compra","244.524,8400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243000377201687","Pregão","15814805000022016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação do serviço de hospedagem com fornecimento de alimentação nos municípios de Porto Velho/RO, Ariquemes/RO, Ji-Paraná/RO, Cacoal/RO, Vilhena/RO, Guajará-Mirim/RO e Colorado do Oeste/RO para atender as demandas da Reitoria e dos Campi do INSTITUTO FEDERAL DE RONDÔNIA   IFRO.",1/3/2016,"Publicado","Existe Resultado de Compra","15 Mar 2016","Não Subrogou Compra","2.016.833,8200"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243004874201573","Pregão","15814805000032016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Materiais Permanentes de TI - (Computadores e Outros).",17/3/2016,"Evento de Alteração Publicado","Existe Resultado de Compra","22 Jul 2016","Não Subrogou Compra","921.149,9600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","000484/2016-13","Pregão","15814805000042016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Aparelho de Ar Condicionado 36.000 BTUs/h",12/4/2016,"Publicado","Existe Resultado de Compra","13 Mai 2016","Não Subrogou Compra","531.547,5000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","002532/2016-08","Pregão","15814805000062016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de material permanente, mobiliário",14/7/2016,"Evento de Alteração Publicado","Existe Resultado de Compra","25 Jul 2016","Não Subrogou Compra","113.875,1000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243002798201642","Pregão","15814805000072016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de película e persianas",20/7/2016,"Evento de Alteração Publicado","Existe Resultado de Compra","28 Jul 2016","Não Subrogou Compra","195.110,9000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","002799/2016-97","Pregão","15814805000092016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Materias Diversos",17/8/2016,"Publicado","Existe Resultado de Compra","16 Set 2016","Não Subrogou Compra","124.018,0660"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243005593201619","Pregão","15814805000132016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Registro de Preços para eventual contratação do serviço de administração e gerenciamento informatizado do abastecimento de combustíveis dos veículos oficiais e equipamentos institucionais, com tecnologia de cartão eletrônico, em rede de postos credenciados em todo o território nacional visando atender às necessidades do Instituto Federal de Rondônia - IFRO.",18/10/2016,"Publicado","Existe Resultado de Compra","04 Nov 2016","Não Subrogou Compra","690.108,4278"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","2324300158201606","Dispensa de Licitação","15814806000012016","Não se Aplica","INCISO I","SISPP","Objeto: Contratação de Pessoa Jurídica para execução dos serviços técnicos profissionais de engenharia para elaboração, revisão, regularização e acompanhamento dos projetos de prevenção e combate a incêndio  no Campus Guajará- Mirim do INSTITUTO FEDERAL DE RONDÔNIA.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.878,3400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243000833201699","Dispensa de Licitação","15814806000022016","Não se Aplica","INCISO XXII","SISPP","Objeto: Contratação do Serviço de Fornecimento de Energia elétrica para atender ao IFRO/REITORIA e Campus Guajará-Mirim - Tipo B",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","159.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243004852201511","Inexigibilidade de Licitação","15814807000012016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa para realização capacitação em Company Elaboração e Montagem de Artigo Científico.",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","36.300,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243002739201674","Inexigibilidade de Licitação","15814807000022016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação - Participação dos auditores internos 44º Fórum técnicos dos auditores internos do ministério de educação",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","2324002686201691","Inexigibilidade de Licitação","15814807000032016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação - 16º Congresso de Stress; 18º Fórum internacional de qualidade no trabalho; 8ºEncontro nac. de qualidade de vida na segurança pública; 4º Encontro nac. de responsabilidade social e sustentabilidade",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243002738201620","Inexigibilidade de Licitação","15814807000042016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação - Congresso Internacional de Bibliotecas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","300,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243002740201607","Inexigibilidade de Licitação","15814807000052016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Curso Ilustrador e Curso InDesign",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","180,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243002622201691","Inexigibilidade de Licitação","15814807000062016","Não se Aplica","INCISO II","SISPP","Objeto: Pós-graduação: Educação especial e inclusiva",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.226,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003449/2016-48","Dispensa de Licitação","15814806000032016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de placa - Identificação terreno reitoria",31/12/1899,"Anulação","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003160/2016-29","Inexigibilidade de Licitação","15814807000072016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Java One Latin América 2016/Oracle Open World",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","700,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003821/2016-16","Inexigibilidade de Licitação","15814807000082016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-IX Encontro Nacional de Cerimonial Universitário",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","250,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003339/2016-86","Inexigibilidade de Licitação","15814807000092016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-13º Semana de Administração Orçamentaria, Financeira e de Contratações Públicas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003435/2016-24","Inexigibilidade de Licitação","15814807000102016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-13º Semana de Administração Orçamentaria, financeira e de contratações públicas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003436/2016-79","Inexigibilidade de Licitação","15814807000112016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-13º Semana de Administração Orçamentaria, financeira e de contratações públicas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003153/2016-27","Inexigibilidade de Licitação","15814807000122016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-13º Semana de Administração Orçamentaria, financeira e de contratações públicas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","800,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003159/2016-02","Inexigibilidade de Licitação","15814807000132016","Não se Aplica","INCISO II","SISPP","Objeto: VMware vSphere: Install, Configure, Maneger",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.371,6500"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003449/2016-48","Dispensa de Licitação","15814806000042016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de placa - Identificação Terreno Reitoria",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","4.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","003838/2016-73","Inexigibilidade de Licitação","15814807000142016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Encontro Nacional de Dirigentes de Pessoas e Recursos Humano das Instituições Federais de Ensino",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","004637/2016-93","Inexigibilidade de Licitação","15814807000152016","Não se Aplica","CAPUT","SISPP","Objeto: Assinatura Anual da Ferramenta-Banco de Preços",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.990,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","004189/2016-28","Inexigibilidade de Licitação","15814807000162016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-AngularJS para WebApps Restful",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.384,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243004966201634","Dispensa de Licitação","15814806000052016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de Serviço de Decoração - JIFRO - 2016",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.350,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","005227/2016-60","Dispensa de Licitação","15814806000062016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Livros para Registro de Diplomas",31/12/1899,"Anulação","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","430,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","004977/2016-14","Inexigibilidade de Licitação","15814807000172016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-XXXVI Encontro Nacional de Dirigenstes de Pessoal e Recursos Humanos dos Instituições de Ensino",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","005227/2016-60","Dispensa de Licitação","15814806000072016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Livro de Registro de Diplomas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","590,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","005469/2016-53","Inexigibilidade de Licitação","15814807000182016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Encontro Nacional de Dirigentes de Pessoa",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.350,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","005303/2016-37","Inexigibilidade de Licitação","15814807000192016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-XIX Seminário Nacional de Bibliotecas Universitárias",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","830,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006066/2016-21","Inexigibilidade de Licitação","15814807000202016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-10º Congresso de Comunicação Empresarial Aberje Rio de Janeiro",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","005893/2016-06","Inexigibilidade de Licitação","15814807000212016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-XIII Semana de Administração Orçamentaria, financeira e de contratações públicas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.600,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006599/2016-11","Dispensa de Licitação","15814806000082016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação do Serviço de BUSDOOR",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.680,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006626/2016-48","Dispensa de Licitação","15814806000092016","Não se Aplica","INCISO I","SISPP","Objeto: Contratação de instalação de trasformador-capus avançado Jaru",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","14.800,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006511/2016-53","Inexigibilidade de Licitação","15814807000222016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Gestão do Patrimônio Público",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.490,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006584/2016-45","Inexigibilidade de Licitação","15814807000232016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Participação dos auditores internos 45º Fórum técnicos dos auditores internos do Ministério da educação",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243006470201603","Dispensa de Licitação","15814806000102016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de tradutor e interprete de libras",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","4.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006909/2016-90","Dispensa de Licitação","15814806000112016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de adesivo em película PVC para as incubadoras dos campi PVH Calama e Zona norte",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","4.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","006774/2016-62","Inexigibilidade de Licitação","15814807000242016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Regime Diferenciado de Contratações-RDC",31/12/1899,"Anulação","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.250,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243006776201651","Inexigibilidade de Licitação","15814807000252016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação-Curso Online de Ilustração Digital - Servidora Viviane Cristina Camelo",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","995,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243000394201614","Pregão","15834105000082016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Empresa para Manutenção de Condicionadores de AR",3/3/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","16 Mar 2016","Não Subrogou Compra","45.227,7000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243001196201678","Pregão","15834105000122016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de coleta de lixo químico e residuos tóxicos",25/4/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","26 Abr 2016","Não Subrogou Compra","18.212,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002377201611","Pregão","15834105000182016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Aquisição de Materiais Permanentes",9/6/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","14 Jun 2016","Não Subrogou Compra","183.598,4000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002628201668","Pregão","15834105000192016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Manutenção Preventivaa e Corretiva de Microscópios",9/6/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","24 Jun 2016","Não Subrogou Compra","31.710,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002991201683","Pregão","15834105000212016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Empresa para Elaboração de Projetos",17/6/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","20 Jun 2016","Não Subrogou Compra","64.006,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243004261201617","Pregão","15834105000362016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação  de Serviço de Mão de Obra",20/9/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","29 Set 2016","Não Subrogou Compra","33.513,0300"
